Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_14:59:39, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.12,dp,0.92, 0.08, 0.92, 0.07, 0.93, 0.08
10-19-22_15:18:17, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.18,dp,0.91, 0.02, 0.91, 0.02, 0.92, 0.03
10-19-22_15:37:11, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.24,dp,0.90, -0.02, 0.90, -0.02, 0.90, -0.02
10-19-22_15:55:48, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.3,dp,0.88, -0.07, 0.88, -0.07, 0.88, -0.08
10-19-22_16:13:44, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.05, logistic,0.36,dp,0.83, -0.19, 0.83, -0.19, 0.84, -0.19
10-19-22_16:23:02, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.0,dp,0.93, 0.14, 0.93, 0.14, 0.94, 0.14
10-19-22_16:32:26, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-19-22_16:41:59, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.06, 0.92, 0.06, 0.93, 0.08
10-19-22_16:51:30, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.91, 0.03, 0.91, 0.03, 0.92, 0.03
10-19-22_17:01:03, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.88, -0.05, 0.89, -0.06, 0.90, -0.02
10-19-22_17:10:43, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.88, -0.06, 0.88, -0.06, 0.88, -0.08
10-19-22_17:20:27, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.1, logistic,0.36,dp,0.83, -0.18, 0.83, -0.18, 0.84, -0.19
10-19-22_17:30:10, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.94, 0.14
10-19-22_17:39:46, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.92, 0.11, 0.92, 0.10, 0.94, 0.11
10-19-22_17:49:20, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.93, 0.08
10-19-22_17:58:43, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.91, 0.04, 0.91, 0.04, 0.92, 0.03
10-19-22_18:08:04, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.89, -0.03, 0.89, -0.03, 0.90, -0.02
10-19-22_18:17:27, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.87, -0.09, 0.87, -0.09, 0.88, -0.09
10-19-22_18:26:56, configs/celeba/ResNet18sparse_celeba_sc.yml, random_tickets2, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.86, -0.10, 0.86, -0.10, 0.84, -0.18
