Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-21-22_00:50:42, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.06,dp,0.92, 0.10, 0.93, 0.10, 0.94, 0.11
10-21-22_00:59:09, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.12,dp,0.92, 0.07, 0.92, 0.10, 0.94, 0.08
10-21-22_01:07:42, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.18,dp,0.90, 0.01, 0.91, 0.05, 0.93, 0.05
10-21-22_01:16:05, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.24,dp,0.87, -0.08, 0.89, -0.03, 0.91, 0.00
10-21-22_01:24:36, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.3,dp,0.89, -0.05, 0.89, -0.05, 0.89, -0.06
10-21-22_01:32:58, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.1, logistic,0.36,dp,0.80, -0.27, 0.80, -0.27, 0.85, -0.17
10-21-22_01:41:22, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.0,dp,0.93, 0.13, 0.93, 0.13, 0.94, 0.14
10-21-22_01:49:52, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-21-22_01:58:22, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.12,dp,0.92, 0.06, 0.93, 0.09, 0.93, 0.08
10-21-22_02:06:57, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.18,dp,0.90, 0.00, 0.91, 0.05, 0.93, 0.04
10-21-22_02:15:25, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.24,dp,0.90, 0.01, 0.90, 0.01, 0.91, -0.01
10-21-22_02:23:56, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.3,dp,0.87, -0.09, 0.87, -0.09, 0.88, -0.07
10-21-22_02:32:22, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.4, logistic,0.36,dp,0.84, -0.16, 0.84, -0.16, 0.84, -0.18
10-21-22_02:40:57, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.0,dp,0.93, 0.15, 0.93, 0.15, 0.94, 0.14
10-21-22_02:49:33, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.06,dp,0.93, 0.11, 0.93, 0.11, 0.94, 0.11
10-21-22_02:57:59, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.12,dp,0.92, 0.07, 0.92, 0.06, 0.93, 0.08
10-21-22_03:06:24, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.18,dp,0.91, 0.02, 0.92, 0.04, 0.93, 0.04
10-21-22_03:14:56, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.24,dp,0.90, -0.02, 0.90, -0.02, 0.91, -0.01
10-21-22_03:23:19, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.3,dp,0.87, -0.09, 0.89, -0.04, 0.88, -0.09
10-21-22_03:31:46, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.8, logistic,0.36,dp,0.80, -0.27, 0.86, -0.11, 0.84, -0.19
10-21-22_03:40:16, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.0,dp,0.92, 0.14, 0.93, 0.15, 0.94, 0.14
10-21-22_03:48:48, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.06,dp,0.93, 0.10, 0.93, 0.10, 0.94, 0.11
10-21-22_03:57:18, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.12,dp,0.92, 0.07, 0.92, 0.07, 0.94, 0.08
10-21-22_04:05:46, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.18,dp,0.92, 0.04, 0.92, 0.04, 0.92, 0.04
10-21-22_04:14:10, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.24,dp,0.91, 0.01, 0.91, 0.01, 0.91, -0.02
10-21-22_04:22:35, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.3,dp,0.88, -0.07, 0.88, -0.05, 0.88, -0.08
10-21-22_04:31:09, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.95, logistic,0.36,dp,0.84, -0.16, 0.84, -0.15, 0.84, -0.18
11-01-22_15:41:14, configs/celeba/ResNet18pretrained_celeba_ft_subnet_inherit.yml, ResNet18_pretrained_celeba_ft_subnet_inherit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.76, 0.15, 0.79, 0.17, 0.77, 0.15
