Date Finished, Base Config, Name, Batch Size,Learning Rate,LR Policy,Prune Rate, fair Regularization,lam fair,fair type,Current Val Top 1, Current Val Unfairness, Best Val Top 1, Best Val Unfairness, Best Train Top 1, Best Train Unfairness
10-19-22_03:22:01, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.69, 0.03, 0.69, 0.03, 0.69, 0.03
10-19-22_03:23:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.74, 0.06, 0.74, 0.06, 0.71, 0.04
10-19-22_03:37:53, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.67, -0.04, 0.67, -0.04, 0.65, -0.02
10-19-22_03:39:39, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.24,dp,0.72, -0.02, 0.72, -0.02, 0.68, -0.02
10-19-22_03:53:58, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_03:55:28, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.3,dp,0.48, 0.00, 0.48, 0.00, 0.48, 0.00
10-19-22_04:10:05, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.66, -0.09, 0.66, -0.09, 0.61, -0.06
10-19-22_04:11:22, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.36,dp,0.58, -0.06, 0.62, -0.09, 0.59, -0.06
10-19-22_04:26:16, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.14, 0.92, 0.14, 0.92, 0.14
10-19-22_04:27:30, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.0,dp,0.92, 0.15, 0.92, 0.15, 0.92, 0.14
10-19-22_04:42:27, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
10-19-22_04:43:29, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.06,dp,0.92, 0.10, 0.92, 0.10, 0.92, 0.10
10-19-22_05:00:15, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.05, 0.91, 0.05, 0.91, 0.06
10-19-22_05:00:50, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.12,dp,0.91, 0.06, 0.91, 0.06, 0.91, 0.06
10-19-22_05:17:47, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.62, 0.03, 0.66, 0.03, 0.64, 0.03
10-19-22_05:22:48, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.18,dp,0.90, 0.01, 0.90, 0.03, 0.90, 0.02
10-19-22_05:35:11, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.88, -0.05, 0.88, -0.05, 0.88, -0.06
10-19-22_05:45:04, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.24,dp,0.88, -0.04, 0.88, -0.04, 0.87, -0.06
10-19-22_05:53:15, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.85, -0.14, 0.85, -0.14, 0.84, -0.15
10-19-22_06:07:17, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.3,dp,0.86, -0.11, 0.87, -0.04, 0.85, -0.11
10-19-22_06:10:46, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.80, -0.23, 0.81, -0.22, 0.82, -0.21
10-19-22_06:28:24, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.71, 0.12, 0.76, 0.14, 0.71, 0.13
10-19-22_06:29:51, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.005, logistic,0.36,dp,0.81, -0.23, 0.81, -0.23, 0.81, -0.22
10-19-22_06:45:51, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.71, 0.10, 0.74, 0.10, 0.69, 0.08
10-19-22_06:51:56, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.0,dp,0.72, 0.15, 0.74, 0.16, 0.71, 0.14
10-19-22_07:03:24, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.12,dp,0.69, 0.05, 0.75, 0.05, 0.69, 0.04
10-19-22_07:14:23, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.06,dp,0.67, 0.07, 0.69, 0.07, 0.68, 0.07
10-19-22_07:20:53, configs/celeba/ResNet18pretrained_celeba_ft_reinit.yml, ResNet18_pretrained_celeba_ft_reinit, 128,0.01,cosine_lr,0.001, logistic,0.18,dp,0.68, 0.03, 0.68, 0.03, 0.67, 0.03
